race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10401937,4,R4 Ladbrokes Hcp (58),317,Darwin,Australia,Horses - Aus/NZ,,Fast,1100,Good,2026-04-24T06:34:00+00:00,8,8,1193831269,5,Sassy Abbey,3,Wayne Davis,Philip Cole,Darwin,57.5,3,f,100.0,100.0,100.0,8.33,58.33,58300.0,12.0,1.0,3.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,x33612,x33612,Leader,6,1,5,3.0,1.0,3.0,3.0,0.2,0.8,4.866666666666666,3.0,4.466666666666666,8.333333333333334,6,0,6,28.0,2.0,5.0,1.0,5.0,6.0,11.0,3.0,9.0,3.0,7.0,3.0,10.0,3.8,7.5,7.0,7.5,7.0,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.1691005291005291,0.7680555555555554,0.5815277777777776,0.2222222222222222,0.40333333333333343,0.610067123732891,0.403191124234767,4.0,6-9,sprint,False,0.9522552930346733,0.14322451078837156,0.5519477130645761,1.0,0.24606583165235535,0.24606583165235535,0.11599763603188706,0.13006819562046829,13.006819562046829,0.5,1.0,7.0,-1.0,-1.0
10401991,4,R4 Skye Excavations Mdn Plate,310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-04-24T08:45:00+00:00,11,8,1193835730,4,Weasel Sea,8,Beau Mertens,Jason Warren,Mornington,59.0,3,g,78.0,93.0,93.0,0.0,100.0,15660.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,323,323,Pace,3,0,3,2.6666666666666665,2.0,2.6666666666666665,2.6666666666666665,0.0,1.0,1.2333333333333332,0.3,1.2333333333333332,5.333333333333333,3,0,1,11.0,3.0,8.0,2.0,11.0,3.0,9.0,,,,,,,5.5,4.6,4.8,5.0,4.8,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,93.0,0.16666666666666666,0.6625,0.5221590909090909,0.25,0.8616666666666668,0.5934981415507573,0.49585408159613054,3.0,3-6,sprint,False,0.6602485424976987,0.21020486884964856,0.5111940574123719,1.0,0.26344049938168573,0.26344049938168573,0.16992335629514632,0.09351714308653941,9.351714308653941,0.20000000000000018,1.0,4.8,-1.0,-1.0
10402029,3,R3 Anzac Day Stakes,351,Flemington,Australia,Horses - Aus/NZ,,Normal,1400,Good (3),2026-04-25T04:10:00+00:00,11,10,1193840915,3,Drumfire,1,Ms L J Meech,G Waterhouse & A Bott,Flemington,58.0,2,c,58.0,100.0,100.0,50.0,100.0,30975.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12,12,Off Pace,4,1,4,1.75,1.0,1.6666666666666667,1.75,0.25,1.0,1.1,0.1,0.9666666666666667,4.35,0,0,2,31.0,2.0,10.0,1.0,11.0,2.0,7.0,2.0,7.0,,,,,3.9,6.5,6.0,,6.0,FLUC2,8,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.5333333333333333,0.8144444444444445,0.6626199494949496,0.25,0.8983333333333334,0.6434981415507572,0.7061531735472625,3.0,6-9,middle,False,0.9522552930346733,0.1675810046288359,0.6949077645047963,1.0,0.23750950763426595,0.23750950763426595,0.1372769622935529,0.10023254534071305,10.023254534071304,,1.0,6.0,-1.0,-1.0
10402260,3,R3 Peters Investments Plate,207,Ascot,Australia,Horses - Aus/NZ,,Fast,1100,Good (4),2026-04-25T06:19:00+00:00,11,11,1193875745,2,Official Business,8,Brad Parnham,N D Parnham,Ascot,56.0,2,c,100.0,100.0,100.0,0.0,0.0,3120.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,Leader,3,1,2,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.7,0.2,1.7,3.4,2,1,2,14.0,4.0,11.0,2.0,9.0,1.0,6.0,,,,,,,6.0,10.0,9.5,10.0,9.5,FLUC2,4,P,finished,0,0,False,True,11,11,1.0,True,True,100.0,0.18000000000000002,0.6887500000000001,0.5560416666666667,0.25,0.8200000000000001,0.6343528380186053,0.12149676755434717,3.0,9-12,sprint,False,0.9522552930346733,0.10476688893500681,0.5775220585823314,1.0,0.1924476342235513,0.1924476342235513,0.08495371767198512,0.10749391655156618,10.749391655156618,0.5,1.0,9.5,-1.0,-1.0
10402262,6,R6 Diggers Cup (Bm84+),207,Ascot,Australia,Horses - Aus/NZ,,Fast,1800,Good (4),2026-04-25T08:04:00+00:00,9,8,1193875937,5,Fancy Red,7,Clint Johnston-Porter,A G Durrant,Karnup,58.5,4,m,78.0,100.0,100.0,41.18,76.47,496680.0,17.0,7.0,4.0,2.0,11.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,412146,412146,Pace,6,2,3,3.0,1.0,3.6666666666666665,2.8,0.4,0.6,1.4000000000000001,0.1,1.7,3.1666666666666665,0,5,5,24.0,6.0,8.0,4.0,13.0,1.0,8.0,2.0,12.0,1.0,10.0,4.0,7.0,4.4,5.0,5.5,5.0,5.5,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,100.0,0.35818181818181816,0.6534090909090909,0.531525974025974,0.25,0.825,0.6466211601000732,0.6304037810205274,2.0,3-6,middle,False,0.9522552930346733,0.18308059161822235,0.6296983805026389,1.0,0.2693901349023423,0.2693901349023423,0.15507435867290062,0.1143157762294417,11.43157762294417,-0.5,1.0,5.5,-1.0,-1.0
10405235,7,R7 Tab (Bm60),602,Sunshine Coast,Australia,Horses - Aus/NZ,,Fast,1400,Heavy (8),2026-04-25T07:44:00+00:00,18,9,1194242440,7,Express Barbie,6,Fiona Sandkuhl,Matthew Hoysted,Eagle Farm,59.0,4,m,86.0,100.0,100.0,16.67,50.0,27850.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1x7324,1x7324,Leader,6,1,4,3.3333333333333335,1.0,3.0,3.4,0.2,0.6,1.6666666666666667,0.1,1.3333333333333333,5.083333333333333,1,1,0,21.0,4.0,15.0,2.0,8.0,3.0,5.0,7.0,11.0,1.0,7.0,3.0,6.0,13.0,11.0,10.0,11.0,10.0,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.16,0.7342857142857142,0.5332005494505494,0.16666666666666666,0.8616666666666668,0.6783333333333333,0.3962140013872646,4.0,9-12,middle,False,0.9522552930346733,0.09938282187553575,0.5848154440919695,1.0,0.19858623078666873,0.19858623078666873,0.07949154549262016,0.11909468529404857,11.909468529404856,1.0,1.0,10.0,-1.0,-1.0
10405265,5,R5 Dean Anderson Homes (Bm66),556,Port Macquarie,Australia,Horses - Aus/NZ,,Fast,1800,Soft (7),2026-04-26T05:15:00+00:00,13,10,1194245488,8,Rock The Machine,1,Ben Looker,Cathy Chapman,Grafton,56.0,4,g,64.0,100.0,100.0,12.5,33.33,72375.0,24.0,3.0,3.0,2.0,13.0,0.0,5.0,3.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,x66411,x66411,Off Pace,6,2,2,3.6666666666666665,1.0,2.0,3.6,0.4,0.4,3.75,0.5,1.8333333333333333,24.266666666666666,2,1,2,29.0,1.0,9.0,1.0,10.0,4.0,12.0,6.0,8.0,6.0,8.0,4.0,8.0,6.0,6.0,6.5,,6.5,FLUC2,5,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.5244444444444444,0.7948051948051948,0.578474025974026,0.14285714285714285,0.7916666666666667,0.5938698078319815,0.33562334435106767,4.0,6-9,middle,False,0.9522552930346733,0.1544659694839705,0.6337431514156381,1.0,0.22059723935141148,0.22059723935141148,0.12625199841101606,0.09434524094039543,9.434524094039542,,1.0,6.5,-1.0,-1.0
10405293,7,R7 Mystic Mitch's Mayhem Dash Mdn Hcp,635,Toowoomba,Australia,Horses - Aus/NZ,,Fast,2000,Good (4),2026-04-25T10:50:00+00:00,9,9,1194248347,3,Elegant Force,7,Courtney Bellamy,K A Lees,Gold Coast,57.5,3,f,100.0,100.0,100.0,0.0,37.5,18100.0,8.0,0.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,664332,664332,Leader,6,0,3,4.0,2.0,2.6666666666666665,3.6,0.0,0.6,3.35,0.8,1.2666666666666666,4.366666666666666,0,0,3,18.0,2.0,8.0,3.0,9.0,3.0,9.0,4.0,8.0,6.0,10.0,6.0,7.0,3.4,5.0,5.5,6.0,5.5,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.19999999999999998,0.7099206349206348,0.4804148629148629,0.25,0.8333333333333334,0.6506211601000732,0.2792905293637319,3.0,3-6,staying,False,0.9522552930346733,0.18308059161822235,0.5783243340814153,1.0,0.2907338651991423,0.2907338651991423,0.1473473325608985,0.1433865326382438,14.33865326382438,0.5,1.0,5.5,-1.0,-1.0
10405298,5,R5 Brown Family Wine Group (Bm62),635,Toowoomba,Australia,Horses - Aus/NZ,,Fast,870,Good (4),2026-04-25T09:44:00+00:00,14,8,1194248704,8,Raiderlicious,5,Georgina Cartwright,Dale Groves,Toowoomba,57.0,4,m,100.0,100.0,100.0,28.57,57.14,35625.0,7.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,1x1265,1x1265,Leader,6,2,3,4.166666666666667,1.0,4.333333333333333,3.0,0.4,0.6,3.4,0.1,2.4,10.1,3,0,6,15.0,5.0,9.0,6.0,9.0,2.0,10.0,1.0,10.0,1.0,11.0,10.0,10.0,8.5,6.5,7.0,,7.0,FLUC2,5,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.2752380952380952,0.6020833333333333,0.49962029569892474,0.2857142857142857,0.7549999999999999,0.6828842033855743,0.4725408807244989,5.0,6-9,sprint,False,0.9522552930346733,0.14322451078837156,0.5987526672356757,1.0,0.2213136423527161,0.2213136423527161,0.114276327618777,0.10703731473393911,10.703731473393912,,1.0,7.0,-1.0,-1.0
10405318,5,R5 Narromine Usmc Diggers Cup,515,Narromine,Australia,Horses - Aus/NZ,,Fast,1300,Good (4),2026-04-26T05:30:00+00:00,9,7,1194250947,7,Stockholm,2,Mikayla Weir,C Lundholm,Dubbo,55.0,5,g,100.0,97.0,97.0,20.69,34.48,116381.0,29.0,6.0,1.0,3.0,15.0,4.0,11.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,x74118,x74118,Leader,6,2,2,5.5,1.0,3.3333333333333335,4.2,0.4,0.4,3.6166666666666667,0.8,2.0,9.233333333333333,4,0,5,21.0,8.0,14.0,1.0,10.0,1.0,14.0,4.0,11.0,7.0,12.0,12.0,12.0,7.5,7.0,7.5,7.0,7.5,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,97.0,0.34031746031746035,0.6769930069930069,0.5073426573426574,0.25,0.7600000000000001,0.65875,0.3795797216424785,2.0,6-9,sprint,False,0.8303313899969316,0.13348191325218584,0.5670088746068778,2.0,0.24414221697748206,0.24414221697748206,0.11120967943189095,0.13293253754559112,13.293253754559112,-0.5,1.0,7.5,-1.0,-1.0
10405383,6,R6 Gdl Rural (Bm55),315,Dalby,Australia,Horses - Aus/NZ,,Slow,1400,Soft (5),2026-04-25T07:20:00+00:00,15,7,1194263066,6,Heroic Delaneys,5,Shakira Bailey,M A Kropp,Toowoomba,60.5,4,m,54.0,100.0,100.0,20.0,60.0,19535.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4321x5,4321x5,Off Pace,6,1,3,3.3333333333333335,1.0,2.6666666666666665,3.0,0.2,0.6,2.766666666666667,0.8,1.5333333333333332,2.1166666666666667,2,0,1,21.0,5.0,6.0,1.0,12.0,2.0,12.0,3.0,12.0,4.0,12.0,5.0,7.0,9.5,7.0,6.5,6.5,6.5,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,100.0,0.22222222222222224,0.6275757575757577,0.4815501165501166,0.25,0.8066666666666668,0.6573333333333333,0.4391925681360465,3.0,6-9,middle,False,0.9522552930346733,0.1544659694839705,0.5863421012384017,1.0,0.24019435297920608,0.24019435297920608,0.1396445830420423,0.10054976993716377,10.054976993716377,0.0,1.0,6.5,-1.0,-1.0
10427013,6,R6 Hornby Club Founders Cup,573,Riccarton,New Zealand,Horses - Aus/NZ,,Fast,2600,Good (4),2026-05-02T02:09:00+00:00,8,8,1197065605,5,Platinum Goddess,5,Bruno Queiroz,Ms L Latta,Awapuni,54.0,4,m,32.0,100.0,100.0,21.43,35.71,81605.0,14.0,3.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,051356,051356,,6,1,2,5.833333333333333,1.0,4.666666666666667,4.0,0.2,0.4,4.066666666666666,0.2,3.8333333333333335,6.866666666666667,1,0,2,7.0,6.0,10.0,5.0,10.0,3.0,7.0,1.0,9.0,5.0,16.0,15.0,18.0,3.8,8.5,9.0,,9.0,FLUC2,5,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.29333333333333333,0.5766013071895424,0.4125115574685158,0.2222222222222222,0.6066666666666667,0.5229560562784542,0.38148010630036744,4.0,9-12,staying,False,0.9522552930346733,0.11074918566775244,0.5440541960156865,2.0,0.18321485987964659,0.18321485987964659,0.08958062972252928,0.0936342301571173,9.36342301571173,,1.0,9.0,-1.0,-1.0
10427016,5,R5 Berkley Stud Champagne Stakes,573,Riccarton,New Zealand,Horses - Aus/NZ,,Not Available,1200,Good (4),2026-05-02T01:31:00+00:00,9,9,1197065800,5,Enchantment,7,Triston Moodley,Mark Walker & Sam Bergerson,Matamata,55.0,2,f,10.0,100.0,100.0,25.0,100.0,59700.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,33x21,33x21,,4,1,4,2.25,1.0,2.0,2.25,0.25,1.0,3.1999999999999997,0.1,2.2333333333333334,4.7,1,0,2,21.0,1.0,8.0,2.0,7.0,3.0,6.0,3.0,3.0,,,,,4.2,4.6,4.8,,4.8,FLUC2,5,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.3888888888888889,0.6933333333333334,0.5947435897435898,0.25,0.7716666666666667,0.6783333333333333,0.6160611171828083,2.0,3-6,sprint,False,0.9522552930346733,0.21020486884964856,0.6460550377615879,1.0,0.28851381839665646,0.28851381839665646,0.16288027505989638,0.12563354333676008,12.563354333676008,,1.0,4.8,-1.0,-1.0
10427042,6,R6 Godolphin Tiara Showcase (Bm74),508,Muswellbrook,Australia,Horses - Aus/NZ,,Fast,1450,Good (4),2026-05-01T05:19:00+00:00,11,7,1197069261,2,Instead,8,Gabrielle Johnston,W T Wilkes,Muswellbrook,61.0,5,m,52.0,100.0,100.0,22.22,66.67,94025.0,18.0,4.0,3.0,5.0,7.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,113323,113323,Off Pace,6,2,6,2.1666666666666665,1.0,2.6666666666666665,2.4,0.2,1.0,1.2166666666666666,0.4,1.4666666666666668,3.533333333333333,1,0,4,19.0,3.0,10.0,2.0,5.0,3.0,11.0,3.0,14.0,1.0,10.0,1.0,10.0,6.5,6.0,5.5,5.0,5.5,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,100.0,0.29523809523809524,0.8143376068376069,0.6413075593996647,0.25,0.8333333333333334,0.6920074875156094,0.49515396702473263,3.0,3-6,middle,False,0.9522552930346733,0.18308059161822235,0.6421105196700789,1.0,0.24510949875815358,0.24510949875815358,0.15335888694850036,0.09175061180965322,9.175061180965322,-0.5,1.0,5.5,-1.0,-1.0
10427043,8,R8 Scone Equine Hospital Showcase (Bm66),508,Muswellbrook,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-05-01T06:34:00+00:00,13,9,1197069339,5,Solar Blast,2,Ben Looker,C R Clegg,Tamworth,59.5,6,g,16.0,100.0,100.0,12.5,53.13,197565.0,32.0,4.0,6.0,7.0,15.0,2.0,15.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,2.0,1.0,340213,340213,Backmarker,6,1,4,4.166666666666667,1.0,2.0,4.4,0.2,0.6,2.35,0.3,1.0999999999999999,8.766666666666667,4,0,3,33.0,3.0,12.0,1.0,11.0,2.0,9.0,12.0,15.0,4.0,11.0,3.0,11.0,7.0,9.0,9.5,,9.5,FLUC2,6,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.26666666666666666,0.7990422077922078,0.569037232928362,0.3333333333333333,0.8750000000000001,0.5481621268467632,0.42008717595584294,5.0,9-12,sprint,False,0.9522552930346733,0.10476688893500681,0.6127486800195651,1.0,0.18318655854558333,0.18318655854558333,0.08902618523431002,0.0941603733112733,9.416037331127331,,1.0,9.5,-1.0,-1.0
10427214,10,R10 Clarendon Tavern (Bm88),393,Hawkesbury,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-05-02T06:45:00+00:00,19,11,1197103386,12,Oakfield Jupiter,4,Reece Jones,D Lane,Wyong,54.5,4,m,70.0,100.0,100.0,50.0,62.5,197250.0,8.0,4.0,1.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,11x626,11x626,Pace,6,2,4,3.0,1.0,3.0,3.4,0.2,0.6,2.25,0.2,2.3333333333333335,9.5,3,0,4,21.0,6.0,15.0,1.0,10.0,2.0,11.0,6.0,10.0,2.0,6.0,1.0,13.0,18.0,11.0,10.0,11.0,10.0,FLUC2,4,P,finished,0,0,False,True,11,11,1.0,True,True,100.0,0.3333333333333333,0.7844444444444445,0.5597222222222222,0.25,0.7566666666666666,0.7599999999999999,0.6028580805404046,6.0,9-12,middle,False,0.9522552930346733,0.09938282187553575,0.6288490827260611,1.0,0.1806445226598901,0.1806445226598901,0.08241732393327493,0.09822719872661516,9.822719872661516,1.0,1.0,10.0,-1.0,-1.0
10427228,3,R3 Ice Break 30 Years Mdn Plate,358,Geelong,Australia,Horses - Aus/NZ,,Fast,1243,Good (4),2026-05-01T03:30:00+00:00,13,11,1197105911,3,Glory Of Love,7,Jordan Childs,Lloyd Kennewell,Cranbourne,57.0,3,f,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Leader,3,0,2,3.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,0.0,0.6666666666666666,2.6999999999999997,1.0,2.6999999999999997,,0,0,3,22.0,3.0,7.0,3.0,5.0,4.0,7.0,,,,,,,4.2,9.0,9.5,9.5,9.5,FLUC2,2,P,finished,0,1,False,True,11,11,1.0,True,True,100.0,0.19999999999999998,0.5083333333333333,0.38878205128205123,0.25,0.6800000000000002,0.6792504685547486,0.0,5.0,9-12,sprint,False,0.9522552930346733,0.10476688893500681,0.5272419152628901,1.0,0.18415307472515274,0.18415307472515274,0.08621304765065664,0.0979400270744961,9.79400270744961,0.0,1.0,9.5,-1.0,-1.0
10431131,7,R7 Cooper Commercial Mdn Plate,635,Toowoomba,Australia,Horses - Aus/NZ,,Slow,1890,Soft (5),2026-05-02T10:51:00+00:00,8,7,1197469594,3,Hell To The Line,4,Corey Sutherland,Corey & Kylie Geran,Toowoomba,58.0,3,g,9.0,100.0,100.0,0.0,55.56,25060.0,9.0,0.0,4.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,282224,282224,Backmarker,6,0,3,3.8333333333333335,2.0,2.6666666666666665,3.6,0.0,0.6,3.533333333333333,0.4,0.9,5.216666666666667,0,2,1,4.0,4.0,9.0,2.0,11.0,2.0,12.0,2.0,9.0,8.0,11.0,5.0,5.0,2.7,4.8,5.0,5.0,5.0,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,100.0,0.14444444444444446,0.6976136363636364,0.474778605015674,0.25,0.89,0.47541619863095425,0.34741339231181767,3.0,3-6,middle,False,0.9522552930346733,0.20168009600548603,0.564737412126165,1.0,0.30967694745871016,0.30967694745871016,0.16248977082632976,0.1471871766323804,14.71871766323804,0.0,1.0,5.0,4.0,4.0
10431156,4,R4 Weir's Iga + Liquor Donald Classic,328,Donald,Australia,Horses - Aus/NZ,,Fast,1200,Good (3),2026-05-02T04:11:00+00:00,11,8,1197474897,10,Fox Phire,5,Jack Hill,Shane Jackson,Warrnambool,56.5,2,f,99.0,93.0,93.0,0.0,50.0,9250.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24,24,Leader,2,0,1,3.0,2.0,3.0,3.0,0.0,0.5,2.15,0.2,2.15,6.75,1,0,1,22.0,4.0,6.0,2.0,6.0,,,,,,,,,4.5,9.0,8.5,,8.5,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,93.0,0.19999999999999998,0.45999999999999996,0.34249999999999997,0.25,0.7749999999999999,0.6632504685547486,0.31290457704730057,4.0,6-9,sprint,False,0.6602485424976987,0.11743528201611521,0.45979662233690627,1.0,0.20164349984205368,0.20164349984205368,0.09806971412026178,0.1035737857217919,10.35737857217919,,1.0,8.5,-1.0,-1.0
10431158,7,R7 Silks Under The Stars 22 May (Bm65),28954,Gold Coast Poly,Australia,Horses - Aus/NZ,,Normal,1540,Good (3),2026-05-02T05:50:00+00:00,12,7,1197475040,5,Pressalong,7,Benjamin Osmond,S B Lee,Ballina,58.0,5,m,22.0,97.0,97.0,23.53,52.94,77825.0,17.0,4.0,2.0,3.0,12.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,732142,732142,Off Midfield,6,1,4,3.1666666666666665,1.0,2.3333333333333335,2.4,0.2,0.8,1.9166666666666667,0.8,1.5333333333333332,7.166666666666667,2,0,6,18.0,2.0,8.0,4.0,9.0,1.0,10.0,2.0,13.0,3.0,11.0,7.0,9.0,3.6,8.0,7.5,7.5,7.5,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,97.0,0.2833333333333333,0.7904166666666665,0.5957083333333333,0.25,0.8066666666666668,0.7318592553381684,0.449472295676723,4.0,6-9,middle,False,0.8303313899969316,0.13348191325218584,0.5919117400726398,1.0,0.20611538276605854,0.20611538276605854,0.10926717646902828,0.09684820629703025,9.684820629703026,0.0,1.0,7.5,6.5,6.5
10431161,3,R3 Happy Wedding Day Mr & Mrs Lee Mdn Plate,28954,Gold Coast Poly,Australia,Horses - Aus/NZ,,Normal,1150,Good (3),2026-05-02T03:29:00+00:00,14,10,1197475111,4,Navy Kiss,9,Dylan Turner,T J Gollan,Gold Coast,58.0,3,g,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Leader,6,1,2,3.8333333333333335,1.0,2.3333333333333335,3.8,0.2,0.4,4.983333333333333,0.2,2.2333333333333334,,0,0,5,11.0,2.0,7.0,4.0,6.0,1.0,6.0,6.0,7.0,6.0,6.0,4.0,8.0,5.0,9.0,9.5,10.0,9.5,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.19999999999999998,0.586904761904762,0.4314696223316914,0.25,0.7666666666666666,0.6094981415507573,0.0,5.0,9-12,sprint,False,0.9522552930346733,0.10476688893500681,0.5397196614001583,2.0,0.18643591575236307,0.18643591575236307,0.08583182657050382,0.10060408918185924,10.060408918185924,0.5,1.0,9.5,-1.0,-1.0
10431305,3,R3 Michael Horman (Bm55),223,Barcaldine,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-05-02T04:32:00+00:00,8,8,1197487082,3,Spec Of Silver,4,Robert Faehr,P W O'Toole,Barcaldine,61.0,5,m,100.0,96.0,96.0,20.0,60.0,40190.0,15.0,3.0,0.0,6.0,11.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,34x3x3,34x3x3,Leader,6,1,5,2.8333333333333335,1.0,3.3333333333333335,2.8,0.2,0.8,2.1666666666666665,1.7,1.8,3.1333333333333333,4,0,6,14.0,3.0,8.0,3.0,10.0,4.0,13.0,3.0,9.0,1.0,10.0,3.0,13.0,5.5,7.0,7.5,7.0,7.5,FLUC2,2,P,finished,0,1,False,True,8,8,1.0,True,True,96.0,0.2828282828282829,0.773611111111111,0.5836784652545521,0.2,0.7350000000000001,0.6133528380186053,0.45008578703059443,3.0,6-9,sprint,False,0.7869131635471004,0.13348191325218584,0.5569158026290595,1.0,0.2102648063146126,0.2102648063146126,0.10958495054884872,0.1006798557657639,10.06798557657639,-0.5,1.0,7.5,-1.0,-1.0
