race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,draw_bias_score,draw_bias_starts,draw_bias_win_rate,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10197967,4,R4 Mitchell & Brown Retravision (Bm58+),360,Geraldton,Australia,Horses - Aus/NZ,,Fast,1931,Good (4),2026-02-28T07:16:00+00:00,9,9,1169923685,5,Miff Muffered Moof,7,Kristy Bennett,Ms J Martin,Geraldton,56.5,6,m,97.0,100.0,100.0,10.26,43.59,115306.0,39.0,4.0,5.0,8.0,39.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,39.0,4.0,3.0,0.0,3.0,0.0,25.0,2.0,472414,472414,Leader,6,1,2,3.6666666666666665,1.0,3.0,3.6,0.2,0.4,2.1333333333333333,0.1,1.9000000000000001,32.333333333333336,2,6,6,9.0,4.0,10.0,1.0,11.0,4.0,13.0,2.0,9.0,7.0,10.0,4.0,14.0,4.2,7.5,8.0,,8.0,FLUC2,9,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.1411647783740807,0.755128205128205,0.5123855311355311,0.10344827586206896,0.8049999999999999,0.5468764125610489,0.36959161370129734,5.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.12495714040802332,0.5521173584799378,1.0,0.21031343630849567,0.21031343630849567,0.10362871242001688,0.10668472388847879,10.668472388847878,,1.0,8.0,-1.0,-1.0
10200939,3,R3 Visy Logistics Tom Patton Cup (Bm74),651,Wagga,Australia,Horses - Aus/NZ,,Fast,1800,Good (4),2026-02-28T04:10:00+00:00,9,7,1170235777,6,Aristocrat,8,Jeff Penza,Matthew Kelley,Canberra,55.0,3,g,37.0,99.0,99.0,22.22,33.33,58600.0,9.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,716721,716721,Midfield,6,2,3,3.8333333333333335,1.0,3.3333333333333335,3.4,0.4,0.6,3.0,0.2,2.9666666666666663,14.6,0,1,4,8.0,1.0,4.0,2.0,7.0,7.0,10.0,6.0,8.0,1.0,12.0,6.0,8.0,5.0,8.5,8.0,,8.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,99.0,0.3466666666666667,0.7511904761904762,0.5784201717822408,0.4,0.6933333333333334,0.5640763225340655,0.37132418303481796,4.0,6-9,middle,False,0.25,0.0,,0.8853482663393679,0.12495714040802332,0.5894295465861267,1.0,0.2376433106725651,0.2376433106725651,0.10349545414423161,0.1341478565283335,13.41478565283335,,1.0,8.0,-1.0,-1.0
10201154,6,R6 Owner's Pavillion @ Jewel Race (Bm62),366,Gold Coast,Australia,Horses - Aus/NZ,,Fast,1400,Heavy (8),2026-02-28T06:04:00+00:00,11,8,1170265592,6,Music Fever,3,Dylan Turner,Ms P Barron,Gold Coast,57.0,5,m,100.0,100.0,100.0,22.22,55.56,45550.0,9.0,2.0,2.0,1.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,x45221,x45221,Leader,6,1,4,2.8333333333333335,1.0,2.0,2.6,0.2,0.8,1.75,0.2,1.0333333333333334,5.3,0,3,0,22.0,1.0,12.0,3.0,7.0,2.0,12.0,2.0,8.0,5.0,6.0,4.0,9.0,2.2,2.7,2.8,2.6,2.8,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,100.0,0.5,0.7899945887445887,0.5995625117635988,0.3,0.8866666666666667,0.6525838018880818,0.4453250923457641,1.0,<3,middle,False,0.25,0.0,,0.9522552930346733,0.36243295535255077,0.6635429217720589,1.0,0.40672354395596744,0.40672354395596744,0.2945178177260222,0.11220572622994524,11.220572622994524,-0.19999999999999973,1.0,2.8,1.7999999999999998,1.7999999999999998
10201168,8,R8 Ladbrokes Top 2/3/4 Betting (Bm62),584,Sale,Australia,Horses - Aus/NZ,,Fast,1112,Soft (6),2026-03-01T05:55:00+00:00,11,7,1170268623,5,Sugar Schnapps,3,Luke Currie,"Ben, Will & Jd Hayes",Pakenham 3,60.0,4,m,100.0,99.0,99.0,33.33,100.0,18136.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,212,212,Leader,3,1,3,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.7333333333333334,0.2,0.7333333333333334,7.400000000000001,1,0,2,19.0,2.0,7.0,1.0,13.0,2.0,9.0,,,,,,,4.8,4.5,4.6,5.0,4.6,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,99.0,0.3466666666666667,0.7479166666666668,0.6468750000000001,0.25,0.9166666666666667,0.6910074875156095,0.6314038652381962,3.0,3-6,sprint,False,0.25,0.0,,0.8853482663393679,0.21947092628895565,0.6371774128908229,1.0,0.29105674726228176,0.29105674726228176,0.17473211794315338,0.11632462931912838,11.632462931912837,0.40000000000000036,1.0,4.6,-1.0,-1.0
10222469,4,R4 Entain/Nzb Insurance Pearl Series (Bm65),576,Riverton,New Zealand,Horses - Aus/NZ,,Fast,1400,Heavy (10),2026-03-08T01:45:00+00:00,10,9,1172626323,2,Palace Princess,3,Kendra Bakker,Len & Lacy Stewart,Timaru,58.5,5,m,3.0,99.0,99.0,18.75,37.5,68825.0,16.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,9.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,221714,221714,,6,2,4,2.8333333333333335,1.0,4.0,3.0,0.4,0.6,2.966666666666667,0.3,4.733333333333333,6.933333333333334,1,0,1,16.0,4.0,11.0,1.0,7.0,7.0,13.0,1.0,14.0,2.0,11.0,2.0,14.0,4.4,7.0,7.5,8.0,7.5,FLUC2,2,P,finished,0,1,False,True,9,9,1.0,True,True,99.0,0.24179894179894182,0.806153846153846,0.6076421404682273,0.25,0.5116666666666667,0.6527899406858065,0.3744588952884905,4.0,6-9,middle,False,0.25,0.0,,0.8853482663393679,0.13348191325218584,0.5571655030647945,1.0,0.2074455444929945,0.2074455444929945,0.10768469994593621,0.09976084454705827,9.976084454705827,0.5,1.0,7.5,-1.0,-1.0
10222588,3,R3 Ipswich Party Hire Mdn Plate,410,Ipswich,Australia,Horses - Aus/NZ,,Normal,2200,Soft (6),2026-03-06T04:12:00+00:00,11,9,1172647852,9,Wanna Kiss,8,Frederick Larson,H R Richardson,Toowoomba,56.5,5,m,72.0,100.0,100.0,0.0,50.0,17200.0,6.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,543522,543522,Pace,6,0,3,3.5,2.0,3.0,3.2,0.0,0.6,2.9166666666666665,0.2,1.9000000000000001,11.866666666666667,0,1,3,16.0,2.0,9.0,2.0,7.0,5.0,9.0,3.0,11.0,4.0,10.0,5.0,9.0,6.5,9.5,9.0,,9.0,FLUC2,8,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.18000000000000002,0.7612499999999999,0.5060416666666666,0.16666666666666666,0.8,0.6455399406858066,0.32227041196812,5.0,9-12,staying,False,0.25,0.0,,0.9522552930346733,0.11074918566775244,0.5640730038729476,1.0,0.26069163428558384,0.26069163428558384,0.0894839650542889,0.17120766923129493,17.120766923129494,,1.0,9.0,-1.0,-1.0
10222634,10,R10 Tab Australian Cup Prelude,351,Flemington,Australia,Horses - Aus/NZ,,Fast,2000,Good (3),2026-03-07T06:35:00+00:00,11,9,1172654563,3,Magnaspin,1,Ben Allen,L & T Corstens & W Larkin,Flemington,57.0,6,g,100.0,100.0,100.0,19.51,46.34,1089200.0,41.0,8.0,5.0,6.0,24.0,4.0,13.0,2.0,4.0,2.0,10.0,4.0,13.0,0.0,6.0,1.0,6.0,2.0,2.0,1.0,666121,666121,Leader,6,2,3,3.6666666666666665,1.0,1.3333333333333333,3.2,0.4,0.6,1.6166666666666665,0.5,0.7666666666666666,4.533333333333333,4,1,6,14.0,1.0,7.0,2.0,7.0,1.0,7.0,6.0,12.0,6.0,10.0,6.0,11.0,6.5,9.0,9.5,,9.5,FLUC2,5,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.20289449112978522,0.8323232323232324,0.6343759018759019,0.3333333333333333,0.8983333333333334,0.6513528380186053,0.45014932600874596,4.0,9-12,staying,False,0.25,0.0,,0.9522552930346733,0.10476688893500681,0.6225251707880577,1.0,0.2081098190114063,0.2081098190114063,0.09028276498859628,0.11782705402281002,11.782705402281001,,1.0,9.5,-1.0,-1.0
10222639,3,R3 Good Friday Appeal Ottawa Stakes,351,Flemington,Australia,Horses - Aus/NZ,,Fast,1000,Good (3),2026-03-07T02:20:00+00:00,10,8,1172654870,1,Rebel Tuesday,9,Lachlan Neindorf,P Stokes,Pakenham OC,56.0,2,f,20.0,98.0,98.0,50.0,100.0,153640.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,32x11,32x11,Off Midfield,6,3,6,1.8333333333333333,1.0,1.6666666666666667,2.0,0.4,1.0,1.25,0.1,1.0,2.0,4,0,6,14.0,1.0,9.0,1.0,6.0,3.0,6.0,2.0,6.0,3.0,7.0,1.0,5.0,6.5,8.0,7.5,8.0,7.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,98.0,0.3666666666666667,0.8866666666666667,0.7279289215686275,0.25,0.895,0.6843528380186052,0.7303351098463478,2.0,6-9,sprint,False,0.25,0.0,,0.8551089291193618,0.13348191325218584,0.6483538949710551,1.0,0.24486548764216462,0.24486548764216462,0.11014528719653437,0.13472020044563027,13.472020044563028,0.5,1.0,7.5,-1.0,-1.0
10230156,4,R4 Get Your 2026 Mvrc Membership Hcp (C3),614,Taree,Australia,Horses - Aus/NZ,,Normal,1000,Soft (6),2026-03-10T05:05:00+00:00,10,7,1173501024,4,Sosueme,8,Anna Roper,R N Godbolt,Port Macquarie,55.0,4,m,65.0,96.0,96.0,12.5,50.0,37025.0,8.0,1.0,2.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,x36515,x36515,Off Pace,6,1,3,3.6666666666666665,1.0,3.6666666666666665,4.0,0.2,0.4,2.6,1.0,3.0666666666666664,5.033333333333334,4,0,1,16.0,5.0,10.0,1.0,11.0,5.0,9.0,6.0,9.0,3.0,9.0,2.0,9.0,4.6,8.5,9.0,7.5,9.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,96.0,0.15714285714285714,0.6756944444444444,0.4699900793650793,0.2,0.6433333333333334,0.6348732740191398,0.3838472077930166,3.0,9-12,sprint,False,0.25,0.0,,0.7869131635471004,0.11074918566775244,0.49490702548116916,2.0,0.254644840699701,0.254644840699701,0.10146161854524613,0.15318322215445487,15.318322215445487,-1.5,1.0,9.0,-1.0,-1.0
10230252,8,R8 Tab We're On (Bm66),667,Warrnambool,Australia,Horses - Aus/NZ,,Fast,1700,Good (4),2026-03-09T06:45:00+00:00,9,7,1173513185,1,Wichitall,2,Christopher Pang,Symon Wilde,Warrnambool,61.5,6,g,78.0,100.0,100.0,21.43,42.86,157475.0,28.0,6.0,4.0,2.0,15.0,4.0,12.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,091711,091711,Pace,6,3,3,5.333333333333333,1.0,3.0,3.8,0.6,0.6,4.166666666666667,0.2,2.8000000000000003,15.466666666666667,0,0,5,16.0,1.0,12.0,1.0,12.0,7.0,12.0,1.0,12.0,9.0,11.0,13.0,14.0,4.2,8.0,7.5,,7.5,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.27037037037037037,0.792027972027972,0.6366060912771438,0.25,0.71,0.6236827978286636,0.41643168716314233,5.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.13348191325218584,0.6063230704400469,1.0,0.25430622925381413,0.25430622925381413,0.10707456978967494,0.1472316594641392,14.723165946413918,,1.0,7.5,-1.0,-1.0
10230253,7,R7 Standing Tall In Warrnambool (Bm62),667,Warrnambool,Australia,Horses - Aus/NZ,,Fast,2350,Good (4),2026-03-09T06:05:00+00:00,11,8,1173513210,8,Cousins Day,7,Dylan Dunn,Symon Wilde,Warrnambool,58.0,5,m,100.0,100.0,100.0,25.0,50.0,43660.0,8.0,2.0,1.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,603091,603091,Leader,6,1,2,6.666666666666667,1.0,7.0,6.8,0.2,0.4,5.783333333333334,2.0,4.533333333333333,8.133333333333333,0,1,4,17.0,1.0,11.0,9.0,12.0,11.0,14.0,3.0,14.0,10.0,14.0,6.0,10.0,5.5,7.5,7.0,7.5,7.0,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.3,0.5904040404040404,0.41435962889767236,0.25,0.44666666666666666,0.6664525373173865,0.4363362872168394,3.0,6-9,staying,False,0.25,0.0,,0.9522552930346733,0.14322451078837156,0.5391946061252311,1.0,0.22718066573982773,0.22718066573982773,0.11776446536489066,0.10941620037493707,10.941620037493708,0.5,1.0,7.0,-1.0,-1.0
10240891,6,R6 Tqcsi Hcp (56),216,Balaklava,Australia,Horses - Aus/NZ,,Normal,1200,Good (4),2026-03-11T06:05:00+00:00,10,10,1174803273,5,Miss Boom,8,Will Price,Travis Doudle,Morphettville 2,58.0,4,m,69.0,100.0,100.0,20.0,60.0,19010.0,5.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,x56x31,x56x31,Pace,5,1,3,3.6,1.0,3.3333333333333335,3.6,0.2,0.6,3.4,1.8,4.266666666666667,6.8999999999999995,2,0,3,14.0,1.0,9.0,3.0,10.0,6.0,10.0,5.0,13.0,3.0,6.0,,,3.6,7.0,6.5,,6.5,FLUC2,5,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.3333333333333333,0.7527777777777777,0.540000929022668,0.4,0.4833333333333334,0.6379242665900339,0.4387812146406173,4.0,6-9,sprint,False,0.1,6.0,0.0,0.9522552930346733,0.1544659694839705,0.5772257034335747,1.0,0.2358322089998249,0.2358322089998249,0.1244726997918591,0.1113595092079658,11.135950920796581,,1.0,6.5,-1.0,-1.0
10240900,5,R5 Holster Engineering Lally & Symes South Waikato Cup,466,Matamata,New Zealand,Horses - Aus/NZ,,Slow,2000,Good (4),2026-03-11T02:55:00+00:00,8,8,1174803796,1,Fly My Wey,4,Jack Taplin,M H Brosnan,Matamata,60.0,7,g,46.0,100.0,100.0,8.77,36.84,262080.0,57.0,5.0,12.0,4.0,16.0,2.0,27.0,3.0,14.0,0.0,5.0,0.0,8.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,603646,603646,,6,0,1,5.833333333333333,3.0,5.333333333333333,5.8,0.0,0.2,5.95,2.8,7.7,12.966666666666669,5,2,1,11.0,6.0,9.0,4.0,6.0,6.0,15.0,3.0,10.0,10.0,13.0,6.0,14.0,11.0,10.0,9.5,,9.5,FLUC2,5,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.14722222222222223,0.46122557997558,0.2834305050070455,0.25,0.09,0.5628314748840906,0.352426991526829,5.0,9-12,staying,False,0.25,0.0,,0.9522552930346733,0.10476688893500681,0.44107950130676077,2.0,0.1809032355283099,0.1809032355283099,0.08259146260757247,0.09831177292073742,9.831177292073741,,1.0,9.5,-1.0,-1.0
10244278,5,R5 Happy 77Th Birthday Gary Harley Provincial (Bm64),520,Newcastle,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-03-12T04:35:00+00:00,11,10,1175139423,2,Duck For Cover,8,Robyn Freeman,Anthony Mountney,Kembla Grange,58.5,6,g,89.0,100.0,100.0,50.0,50.0,32000.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,41,41,Leader,6,2,3,3.8333333333333335,1.0,2.3333333333333335,2.6,0.4,0.6,3.1999999999999997,0.2,1.9333333333333333,11.0,1,0,3,16.0,1.0,6.0,4.0,9.0,2.0,9.0,1.0,7.0,5.0,8.0,10.0,10.0,4.0,5.0,4.8,,4.8,FLUC2,7,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.5333333333333333,0.7803571428571427,0.5981958128078817,0.3333333333333333,0.7966666666666666,0.6755399406858066,0.531644759955229,2.0,3-6,middle,False,0.25,0.0,,0.9522552930346733,0.21020486884964856,0.6618388937722894,1.0,0.27316463913657907,0.27316463913657907,0.16525801995843636,0.1079066191781427,10.79066191781427,,1.0,4.8,-1.0,-1.0
10244328,4,R4 Stables Plus Mdn Plate,15602,Pakenham,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-03-12T07:45:00+00:00,12,8,1175146327,8,Titan's Spirit,12,Jason Maskiell,Ms N Burke,Cranbourne,59.5,4,g,77.0,98.0,98.0,0.0,28.57,17860.0,7.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,x47532,x47532,Pace,6,0,2,4.666666666666667,2.0,3.3333333333333335,4.2,0.0,0.4,4.05,0.1,2.1666666666666665,8.0,3,2,5,13.0,2.0,9.0,3.0,9.0,5.0,10.0,7.0,13.0,4.0,14.0,7.0,9.0,6.5,8.5,9.0,9.0,9.0,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,98.0,0.14666666666666664,0.7165064102564103,0.4487961915535445,0.2,0.7783333333333333,0.6072031411653148,0.2478339744132347,2.0,9-12,middle,False,0.25,0.0,,0.8551089291193618,0.11074918566775244,0.5141670186450152,2.0,0.21973914168362788,0.21973914168362788,0.0903957915075124,0.12934335017611548,12.934335017611549,0.0,1.0,9.0,8.0,8.0
10244511,6,R6 Kevin And Marg Capra Hcp (55),265,Cairns,Australia,Horses - Aus/NZ,,Fast,950,Heavy (8),2026-03-12T03:52:00+00:00,10,9,1175170437,5,Brave Eddy,4,Amanda Thomson,O Chillemi,Tolga,58.5,4,g,90.0,100.0,100.0,16.67,33.33,17700.0,6.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,x21Q6x,x21Q6x,Leader,6,2,3,4.0,1.0,2.6666666666666665,3.8,0.4,0.6,3.4333333333333336,0.0,2.066666666666667,6.433333333333334,5,2,2,319.0,6.0,7.0,1.0,5.0,1.0,6.0,2.0,8.0,9.0,10.0,5.0,8.0,5.0,8.5,9.0,,9.0,FLUC2,9,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.3,0.5765873015873016,0.49374819624819627,0.3333333333333333,0.7933333333333334,0.07833333333333334,0.3310247608251869,5.0,9-12,sprint,False,0.25,0.0,,0.9522552930346733,0.11074918566775244,0.5566862178940185,1.0,0.25175332246518367,0.25175332246518367,0.089375981461295,0.16237734100388868,16.237734100388867,,1.0,9.0,-1.0,-1.0
10244512,8,R8 Drive Queensland (Bm65),265,Cairns,Australia,Horses - Aus/NZ,,Fast,1250,Heavy (8),2026-03-12T05:02:00+00:00,9,9,1175170413,2,Desert Grit,7,Krysten Swaffer,Trevor & Peter Rowe,Cairns,59.5,5,g,45.0,99.0,99.0,14.29,42.86,68430.0,28.0,4.0,3.0,5.0,14.0,0.0,8.0,1.0,5.0,2.0,4.0,1.0,8.0,1.0,3.0,0.0,3.0,0.0,7.0,3.0,232311,232311,Midfield,6,2,6,2.0,1.0,1.6666666666666667,2.0,0.4,1.0,1.4833333333333334,0.2,1.6666666666666667,9.333333333333334,5,2,2,24.0,1.0,8.0,1.0,11.0,3.0,6.0,2.0,9.0,3.0,7.0,2.0,6.0,6.5,8.5,9.0,8.5,9.0,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,99.0,0.28611111111111115,0.8841666666666667,0.7252083333333333,0.36363636363636365,0.8233333333333333,0.6390021124810256,0.37527483969788206,4.0,9-12,sprint,False,0.25,0.0,,0.8853482663393679,0.11074918566775244,0.6273214892697111,1.0,0.21095174128725766,0.21095174128725766,0.0907257612963741,0.12022597999088357,12.022597999088356,-0.5,1.0,9.0,8.0,8.0
10248197,5,R5 Shane Stone Builders Hcp,661,Wanganui,New Zealand,Horses - Aus/NZ,,Normal,1340,Heavy (8),2026-03-14T01:37:00+00:00,9,8,1175558007,3,Knock Off,7,Mereana Hudson,G J Cvitanovich,Wanganui,59.0,6,g,49.0,91.0,91.0,33.33,66.67,107578.0,12.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,7.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,13112x,13112x,,6,3,5,2.0,1.0,1.3333333333333333,1.6,0.6,1.0,1.7166666666666668,0.4,0.5666666666666668,5.833333333333333,4,2,4,175.0,2.0,12.0,1.0,12.0,1.0,8.0,3.0,8.0,1.0,14.0,4.0,12.0,13.0,11.0,10.0,,10.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,91.0,0.4174603174603175,0.9259740259740259,0.7901298701298701,0.25,0.9233333333333335,0.10250000000008007,0.5416317480429962,4.0,9-12,sprint,False,0.25,0.0,,0.5759128567045105,0.09938282187553575,0.5508333068362059,1.0,0.1935107819342183,0.1935107819342183,0.07988895227156774,0.11362182966265057,11.362182966265056,,1.0,10.0,-1.0,-1.0
10248268,3,R3 Jock Mcphee Am Showcase (Bm66),205,Armidale,Australia,Horses - Aus/NZ,,Fast,1900,Soft (5),2026-03-13T03:28:00+00:00,9,8,1175567756,5,Toulon Factor,3,Leeshelle Small,Ms J Clement,Mendooran,58.0,9,g,100.0,98.0,98.0,13.58,38.27,237465.0,81.0,11.0,13.0,7.0,45.0,4.0,31.0,5.0,4.0,2.0,2.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,8.0,1.0,310531,310531,Leader,6,2,4,3.8333333333333335,1.0,3.0,4.0,0.4,0.6,3.1166666666666667,1.0,1.5,11.333333333333334,2,0,3,20.0,1.0,11.0,3.0,11.0,5.0,9.0,10.0,10.0,1.0,8.0,3.0,10.0,9.5,11.0,10.0,,10.0,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,98.0,0.24265232974910392,0.7638888888888888,0.5862116858237547,0.16666666666666666,0.8,0.6647050140092939,0.3751759160901274,5.0,9-12,middle,False,0.25,0.0,,0.8551089291193618,0.09938282187553575,0.5668324093041084,1.0,0.20297626267382174,0.20297626267382174,0.08365174926841999,0.11932451340540175,11.932451340540174,,1.0,10.0,-1.0,-1.0
10251653,3,R3 Preferred Energy (Bm82),373,Grafton,Australia,Horses - Aus/NZ,,Fast,1175,Good (4),2026-03-15T03:10:00+00:00,9,7,1175926251,6,Count Nicholas,1,Bella Youngberry,Adam Campton,Gold Coast,55.0,6,g,28.0,97.0,97.0,13.89,38.89,121200.0,36.0,5.0,2.0,7.0,17.0,2.0,15.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,1.0,6.0,1.0,3.0,2.0,x19213,x19213,Off Midfield,6,2,4,4.0,1.0,2.0,3.2,0.4,0.8,2.0,0.2,1.0,14.333333333333334,3,1,4,10.0,3.0,10.0,1.0,5.0,2.0,9.0,9.0,11.0,1.0,9.0,8.0,12.0,6.0,7.0,6.5,6.5,6.5,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,97.0,0.15557932263814614,0.7916540404040403,0.6358270202020202,0.42857142857142855,0.8900000000000001,0.5877796581615253,0.3684243182351684,2.0,6-9,sprint,False,0.25,0.0,,0.8303313899969316,0.1544659694839705,0.5818493633429246,2.0,0.2191174492363656,0.2191174492363656,0.12651528659752542,0.09260216263884019,9.260216263884018,0.0,1.0,6.5,-1.0,-1.0
10251660,5,R5 Starr Glass Architectural Windows & Doors Provincial (Bm68),371,Gosford,Australia,Horses - Aus/NZ,,Fast,1000,Soft (5),2026-03-14T04:45:00+00:00,10,8,1175926857,3,Precious Girl,2,Andrew Gibbons,Denim Wynen,Wyong,55.0,3,f,100.0,96.0,96.0,14.29,57.14,59100.0,7.0,1.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,2225x1,2225x1,Leader,6,2,5,2.1666666666666665,1.0,2.6666666666666665,2.4,0.2,0.8,0.8666666666666667,0.1,1.4666666666666668,3.5833333333333335,6,1,2,14.0,1.0,9.0,5.0,10.0,2.0,8.0,2.0,8.0,2.0,11.0,1.0,7.0,5.0,7.5,7.0,,7.0,FLUC2,6,L,finished,0,0,False,True,8,8,1.0,True,True,96.0,0.21666666666666665,0.8431746031746032,0.6257260575681629,0.2222222222222222,0.8483333333333334,0.6486385523043195,0.42304144589293763,2.0,6-9,sprint,False,0.25,0.0,,0.7869131635471004,0.14322451078837156,0.5635210136447006,2.0,0.2138225894568267,0.2138225894568267,0.11593616611878094,0.09788642333804576,9.788642333804576,,1.0,7.0,-1.0,-1.0
