breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Ipswich,15,1,15.0,-6.5,-0.43333333333333335,0.06666666666666667,9.166666666666666,0.09422250819621864
track,Ballarat,7,0,7.0,-7.0,-1.0,0.0,9.928571428571429,0.08299052878974332
track,Warrnambool,7,0,7.0,-7.0,-1.0,0.0,8.285714285714286,0.07566788961846545
track,Seymour,7,0,7.0,-7.0,-1.0,0.0,9.428571428571429,0.08345487672460654
track,Gosford,7,0,7.0,-7.0,-1.0,0.0,8.27142857142857,0.06135105960931296
track,Caulfield,7,0,7.0,-7.0,-1.0,0.0,9.442857142857141,0.07807966326994153
track,Canberra,8,0,8.0,-8.0,-1.0,0.0,9.0,0.05990898083133444
track,Hawera,8,0,8.0,-8.0,-1.0,0.0,9.9375,0.059274932391
track,Kilmore,8,0,8.0,-8.0,-1.0,0.0,8.875,0.07156864910376566
track,Muswellbrook,8,0,8.0,-8.0,-1.0,0.0,8.0625,0.06757644173074503
track,Newcastle,9,0,9.0,-9.0,-1.0,0.0,9.122222222222222,0.07090342550646517
track,Mackay,10,0,10.0,-10.0,-1.0,0.0,8.7,0.06310414623386362
track,Randwick,10,0,10.0,-10.0,-1.0,0.0,9.85,0.06775958665863117
track,Cranbourne,14,0,14.0,-14.0,-1.0,0.0,8.178571428571429,0.07813108798870004
track,Pakenham,21,1,21.0,-15.0,-0.7142857142857143,0.047619047619047616,8.166666666666666,0.08268917682522672
track,Sunshine Coast,15,0,15.0,-15.0,-1.0,0.0,8.7,0.07017399552202318
distance_band,middle,307,38,307.0,35.5,0.11563517915309446,0.1237785016286645,8.901954397394137,0.0743459062065126
distance_band,staying,75,9,75.0,-3.0,-0.04,0.12,9.094666666666667,0.06722018884828854
distance_band,sprint,344,42,344.0,-3.3000000000000007,-0.009593023255813956,0.12209302325581395,8.80843023255814,0.07153438910869682
condition,Heavy (8),41,9,41.0,40.0,0.975609756097561,0.21951219512195122,8.404878048780489,0.07703752165989897
condition,Good (4),343,46,343.0,40.0,0.11661807580174927,0.13411078717201166,8.967638483965015,0.0725049496680487
condition,Soft (5),123,14,123.0,8.3,0.06747967479674798,0.11382113821138211,9.001626016260163,0.06946211867404382
condition,Soft (6),71,9,71.0,1.4000000000000004,0.019718309859154935,0.1267605633802817,8.708450704225351,0.07106306756221781
condition,Firm,2,0,2.0,-2.0,-1.0,0.0,5.1,0.0517868576660568
condition,Good,14,1,14.0,-6.0,-0.42857142857142855,0.07142857142857142,8.107142857142858,0.08957059226215495
condition,Heavy (9),20,2,20.0,-6.5,-0.325,0.1,7.875,0.08253918017028042
